source;target;kind
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Scheiden zout-zout water;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Tweezijdig kerend;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Enkel kerend;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Roldeur;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Omloopriolen;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Elektromechanisch bewegingswerk roldeur;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Elektromechanisch bewegingswerk omloopriool;has_aspect
43C-002-02: Krammersluizencomplex 2e Duwvaartsluis (Noord) (1987, 2096);Kolkbreedte groter dan 20m;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Hoogwater keren;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Tweezijdig kerend;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Enkel kerend;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Vierkantkerende puntdeuren;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Deurschuiven;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);CEMT Va;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Vloeddeuren;has_aspect
31H-006-01: Zuidersluis (MWW) (1937, 2046);Kolkbreedte tussen 10m en 20m;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Hoogwater keren;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Tweezijdig kerend;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Enkel kerend;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Vierkantkerende puntdeuren;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Deurschuiven;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
43G-001-03: Sluis 3 (1977, 2084);Kolkbreedte groter dan 20m;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Hoogwater keren;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Spuimogelijkheid door kolk;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Tweezijdig kerend;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Enkel kerend;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Hefdeur;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Roldeur;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Deurschuiven;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Elektromechanisch bewegingswerk hefdeur;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);CEMT Vb en VIa;has_aspect
38F-352-02: Prinses Beatrixsluis westelijke sluis (1933, 2055);Kolkbreedte tussen 10m en 20m;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Eenzijdig kerend;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Enkel kerend;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Puntdeur;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Deurschuiven;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Elektromechanisch bewegingswerk deurschuiven;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Elektromechanisch bewegingswerk puntdeur;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);CEMT Va;has_aspect
31H-008-02: 2e Sluis Bewesten Utrecht (Muntsluis) (1906, Onbekend);Kolkbreedte groter dan 20m;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Hoogwater keren;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Spuimogelijkheid door kolk;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Scheiden zout-zout water;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Tweezijdig kerend;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Enkel kerend;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Draaideur;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Omloopriolen;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);CEMT III;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Elektromechanisch bewegingswerk omloopriool;has_aspect
43C-002-01: Krammersluizencomplex 2e Jachtensluis (Noord) (1995, 2096);Kolkbreedte kleiner dan 10m;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Hoogwater keren;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Tweezijdig kerend;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Enkel kerend;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Vierkantkerende puntdeuren;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Deurschuiven;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Vloeddeuren;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Middenhoofd;has_aspect
43G-001-02: Sluis 2 (1967, 2073);Kolkbreedte groter dan 20m;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Hoogwater keren;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Tweezijdig kerend;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Dubbel kerend;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Vierkantkerende puntdeuren;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Deurschuiven;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
37C-001-01: Goereese sluis (1960, 2069);CEMT Va;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Vloeddeuren;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Middenhoofd;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Kolkbreedte tussen 10m en 20m;has_aspect
37C-001-01: Goereese sluis (1960, 2069);Verval tussen 3m en 6m;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Hoogwater keren;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Tweezijdig kerend;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Enkel kerend;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Roldeur;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Deurschuiven;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Elektromechanisch bewegingswerk deurschuiven;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Elektromechanisch bewegingswerk roldeur;has_aspect
42D-001-05: Roompotsluis (1982, 2091);CEMT Va;has_aspect
42D-001-05: Roompotsluis (1982, 2091);Kolkbreedte tussen 10m en 20m;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Hoogwater keren;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Tweezijdig kerend;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Enkel kerend;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Vierkantkerende puntdeuren;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Deurschuiven;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Vloeddeuren;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Middenhoofd;has_aspect
43G-001-01: Sluis 1 (1967, 2073);Kolkbreedte groter dan 20m;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Hoogwater keren;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Tweezijdig kerend;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Dubbel kerend;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Vierkantkerende puntdeuren;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Deurschuiven;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);CEMT II;has_aspect
32E-001-01: Nijkerkersluis (1962, 2071);Kolkbreedte kleiner dan 10m;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Hoogwater keren;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Tweezijdig kerend;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Dubbel kerend;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Vierkantkerende puntdeuren;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Deurschuiven;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);CEMT Va;has_aspect
43C-001-01: Grevelingensluis (1960, 2069);Kolkbreedte tussen 10m en 20m;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Hoogwater keren;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Spuimogelijkheid door kolk;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Tweezijdig kerend;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Enkel kerend;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Hefdeur;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Roldeur;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Deurschuiven;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Elektromechanisch bewegingswerk hefdeur;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);CEMT Vb en VIa;has_aspect
38F-352-01: Prinses Beatrixsluis oostelijke sluis (1938, 2055);Kolkbreedte tussen 10m en 20m;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Hoogwater keren;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Eenzijdig kerend;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Dubbel kerend;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Vierkantkerende puntdeuren;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Deurschuiven;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Elektromechanisch bewegingswerk puntdeur;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);CEMT Va;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Kolkbreedte groter dan 20m;has_aspect
38F-006-01: Koninginnensluis (1885, Onbekend);Verval tussen 6m en 9m;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Spuimogelijkheid door kolk;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Eenzijdig kerend;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Enkel kerend;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Puntdeur;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Deurschuiven;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Elektromechanisch bewegingswerk puntdeur;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);CEMT Va;has_aspect
45B-351-03: Sluis Lith noord (nieuw) (1997, 2106);Kolkbreedte tussen 10m en 20m;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Eenzijdig kerend;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Enkel kerend;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Puntdeur;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Omloopriolen;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Elektromechanisch bewegingswerk puntdeur;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);CEMT II (beperkt);has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Middenhoofd;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Kolkbreedte tussen 10m en 20m;has_aspect
50F-350-01: Sluis III (MWW) (1916, 2025);Verval tussen 3m en 6m;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Hoogwater keren;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Spuimogelijkheid door kolk;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Scheiden zout-zout water;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Tweezijdig kerend;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Dubbel kerend;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Vierkantkerende puntdeuren;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Deurschuiven;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);CEMT V;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Vloeddeuren;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Kolkbreedte tussen 10m en 20m;has_aspect
07F-002-01: Zeesluizen Farmsum kamer 1 (1958, 2067);Verval tussen 3m en 6m;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Hoogwater keren;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Eenzijdig kerend;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Enkel kerend;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Vierkantkerende puntdeuren;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Deurschuiven;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Elektromechanisch bewegingswerk deurschuiven;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Elektromechanisch bewegingswerk puntdeur;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);CEMT IV;has_aspect
11C-350-01: Terhorne sluis (1948, 2057);Kolkbreedte tussen 10m en 20m;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Hoogwater keren;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Eenzijdig kerend;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Enkel kerend;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Roldeur;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Handmatig bewegingswerk roldeur;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);CEMT II;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Kolkbreedte tussen 10m en 20m;has_aspect
07D-136-01: Driewegsluis (MWW) (1934, 2043);Verval kleiner dan 3m;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Eenzijdig kerend;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Enkel kerend;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Puntdeur;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Deurschuiven;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Elektromechanisch bewegingswerk puntdeur;has_aspect
40A-004-01: Sluis Driel (1970, 2078);CEMT Va;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Middenhoofd;has_aspect
40A-004-01: Sluis Driel (1970, 2078);Kolkbreedte tussen 10m en 20m;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Eenzijdig kerend;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Enkel kerend;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Puntdeur;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Deurschuiven;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Elektromechanisch bewegingswerk puntdeur;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);CEMT Va;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Middenhoofd;has_aspect
38F-001-02: Sluis Hagestein (1961, 2068);Kolkbreedte tussen 10m en 20m;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Eenzijdig kerend;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Enkel kerend;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Puntdeur;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Deurschuiven;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Elektrohydraulisch bewegingswerk deurschuiven;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Elektromechanisch bewegingswerk puntdeur;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);CEMT Va;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Middenhoofd;has_aspect
39B-003-01: Sluis Amerongen (1964, 2073);Kolkbreedte tussen 10m en 20m;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Spuimogelijkheid door kolk;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Eenzijdig kerend;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Enkel kerend;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Puntdeur;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Omloopriolen;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Elektrohydraulisch bewegingswerk puntdeur;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);CEMT Va;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Elektrohydraulisch bewegingswerk omloopriool;has_aspect
60A-001-01: Sluis Born midden (1958, 2067);Kolkbreedte tussen 10m en 20m;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);Tweezijdig kerend;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);Enkel kerend;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);Waaierdeur;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);Deurschuiven;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);Elektromechanisch bewegingswerk deurschuiven;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);CEMT Va;has_aspect
44F-002-01: Wilhelminasluis, Andel (MWW) (1896, 2033);Kolkbreedte tussen 10m en 20m;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Eenzijdig kerend;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Enkel kerend;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Puntdeur;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Omloopriolen;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Elektromechanisch bewegingswerk puntdeur;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);CEMT II;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Elektromechanisch bewegingswerk omloopriool;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Kolkbreedte kleiner dan 10m;has_aspect
58C-001-01: Sluis Panheel (oude kolk,noord) (MWW) (1930, 2039);Verval tussen 6m en 9m;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Hoogwater keren;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Spuimogelijkheid door kolk;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Enkel kerend;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Hefdeur;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Via deur;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Elektromechanisch bewegingswerk hefdeur;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);CEMT Va;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Kolkbreedte tussen 10m en 20m;has_aspect
61F-002-01: Sluis Bosscherveld (MWW) (1930, 2039);Verval tussen 3m en 6m;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Hoogwater keren;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Eenzijdig kerend;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Enkel kerend;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Puntdeur;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Deurschuiven;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Elektromechanisch bewegingswerk deurschuiven;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Elektromechanisch bewegingswerk puntdeur;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);CEMT Va;has_aspect
31H-354-01: Sluis bij Den Hommel (MWW) (1937, 2046);Kolkbreedte kleiner dan 10m;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);Spuimogelijkheid door kolk;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);Eenzijdig kerend;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);Enkel kerend;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);Hefdeur;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);Elektrohydraulisch bewegingswerk hefdeur;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);CEMT Va;has_aspect
60A-001-06: Sluis Born west (MWW) (1933, 2042);Kolkbreedte tussen 10m en 20m;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Spuimogelijkheid door kolk;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Enkel kerend;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Hefdeur;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Via deur;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Elektromechanisch bewegingswerk hefdeur;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);CEMT II;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Kolkbreedte tussen 10m en 20m;has_aspect
57H-001-01: Sluis 16 (MWW) (1930, 2039);Verval kleiner dan 3m;has_aspect
