id,GlobalDockQ,Rank
5KOA_B_5KOA_authD,0.67,005
5KZT_A_5KZT_C,0.31,001
5KZT_A_5KZT_C,0.31,002
5KZT_A_5KZT_C,0.31,003
5KZT_A_5KZT_C,0.32,004
5KZT_A_5KZT_C,0.32,005
5L04_A_5L04_B,0.8,001
5L04_A_5L04_B,0.8,002
5L04_A_5L04_B,0.82,003
5L04_A_5L04_B,0.84,004
5L04_A_5L04_B,0.8,005
5L0Y_C_5L0Y_I,0.91,001
5L0Y_C_5L0Y_I,0.63,002
5L0Y_C_5L0Y_I,0.31,003
5L0Y_C_5L0Y_I,0.36,004
5L0Y_C_5L0Y_I,0.68,005
5LB7_AB_5LB7_C,0.45,001
5LB7_AB_5LB7_C,0.48,002
5LB7_AB_5LB7_C,0.47,003
5LB7_AB_5LB7_C,0.48,004
5LB7_AB_5LB7_C,0.48,005
5LHZ_A_5LHZ_D,0.9,001
5LHZ_A_5LHZ_D,0.88,002
5LHZ_A_5LHZ_D,0.9,003
5LHZ_A_5LHZ_D,0.87,004
5LHZ_A_5LHZ_D,0.9,005
5LM1_A_5LM1_B,0.96,001
5LM1_A_5LM1_B,0.95,002
5LM1_A_5LM1_B,0.96,003
5LM1_A_5LM1_B,0.95,004
5LM1_A_5LM1_B,0.94,005
5LM5_A_5LM5_C,0.76,001
5LM5_A_5LM5_C,0.77,002
5LM5_A_5LM5_C,0.77,003
5LM5_A_5LM5_C,0.76,004
5LM5_A_5LM5_C,0.03,005
5LSO_AauthB_5LSO_authC,0.21,001
5LSO_AauthB_5LSO_authC,0.22,002
5LSO_AauthB_5LSO_authC,0.22,003
5LSO_AauthB_5LSO_authC,0.21,004
5LSO_AauthB_5LSO_authC,0.21,005
5M5R_A_5M5R_authC,0.59,001
5M5R_A_5M5R_authC,0.6,002
5M5R_A_5M5R_authC,0.55,003
5M5R_A_5M5R_authC,0.59,004
5M5R_A_5M5R_authC,0.55,005
5MFI_A_5MFI_C,0.2,001
5MFI_A_5MFI_C,0.19,002
5MFI_A_5MFI_C,0.2,003
5MFI_A_5MFI_C,0.2,004
5MFI_A_5MFI_C,0.21,005
5MGX_F_5MGX_A,0.59,001
5MGX_F_5MGX_A,0.55,002
5MGX_F_5MGX_A,0.49,003
5MGX_F_5MGX_A,0.47,004
5MGX_F_5MGX_A,0.44,005
5MJY_ACD_5MJY_E,0.02,001
5MJY_ACD_5MJY_E,0.06,002
5MJY_ACD_5MJY_E,0.03,003
5MJY_ACD_5MJY_E,0.06,004
5MJY_ACD_5MJY_E,0.05,005
5N4B_B_5N4B_C,0.25,001
5N4B_B_5N4B_C,0.44,002
5N4B_B_5N4B_C,0.31,003
5N4B_B_5N4B_C,0.37,004
5N4B_B_5N4B_C,0.42,005
5N7X_BM_5N7X_C,0.13,001
5N7X_BM_5N7X_C,0.06,002
5N7X_BM_5N7X_C,0.07,003
5N7X_BM_5N7X_C,0.12,004
5N7X_BM_5N7X_C,0.06,005
5NPH_authHauthL_5NPH_A,0.57,001
5NPH_authHauthL_5NPH_A,0.52,002
5NPH_authHauthL_5NPH_A,0.54,003
5NPH_authHauthL_5NPH_A,0.65,004
5NPH_authHauthL_5NPH_A,0.67,005
5NQF_A_5NQF_B,0.86,001
5NQF_A_5NQF_B,0.87,002
5NQF_A_5NQF_B,0.86,003
5NQF_A_5NQF_B,0.86,004
5NQF_A_5NQF_B,0.87,005
5NQG_A_5NQG_B,0.88,001
5NQG_A_5NQG_B,0.89,002
5NQG_A_5NQG_B,0.89,003
5NQG_A_5NQG_B,0.89,004
5NQG_A_5NQG_B,0.88,005
5NWX_A_5NWX_B,0.95,001
5NWX_A_5NWX_B,0.95,002
5NWX_A_5NWX_B,0.91,003
5NWX_A_5NWX_B,0.95,004
5NWX_A_5NWX_B,0.94,005
5NX3_AauthD_5NX3_B,0.31,001
5NX3_AauthD_5NX3_B,0.31,002
5NX3_AauthD_5NX3_B,0.02,003
5NX3_AauthD_5NX3_B,0.22,004
5NX3_AauthD_5NX3_B,0.11,005
5O3U_A_5O3U_authL,0.14,001
5O3U_A_5O3U_authL,0.12,002
5O3U_A_5O3U_authL,0.12,003
5O3U_A_5O3U_authL,0.12,004
5O3U_A_5O3U_authL,0.15,005
5OJ5_A_5OJ5_B,0.06,001
5OJ5_A_5OJ5_B,0.06,002
5OJ5_A_5OJ5_B,0.06,003
5OJ5_A_5OJ5_B,0.06,004
5OJ5_A_5OJ5_B,0.07,005
5OTX_A_5OTX_B,0.72,001
5OTX_A_5OTX_B,0.66,002
5OTX_A_5OTX_B,0.65,003
5OTX_A_5OTX_B,0.7,004
5OTX_A_5OTX_B,0.09,005
5OXZ_A_5OXZ_B,0.66,001
5OXZ_A_5OXZ_B,0.65,002
5OXZ_A_5OXZ_B,0.67,003
5OXZ_A_5OXZ_B,0.66,004
5OXZ_A_5OXZ_B,0.66,005
5SXP_ABD_5SXP_authF,0.14,001
5SXP_ABD_5SXP_authF,0.11,002
5SXP_ABD_5SXP_authF,0.41,003
5SXP_ABD_5SXP_authF,0.13,004
5SXP_ABD_5SXP_authF,0.04,005
5T6J_AB_5T6J_C,0.62,001
5T6J_AB_5T6J_C,0.65,002
5T6J_AB_5T6J_C,0.64,003
5T6J_AB_5T6J_C,0.4,004
5T6J_AB_5T6J_C,0.39,005
5TIL_AGH_5TIL_C,0.39,001
5TIL_AGH_5TIL_C,0.52,002
5TIL_AGH_5TIL_C,0.5,003
5TIL_AGH_5TIL_C,0.55,004
5TIL_AGH_5TIL_C,0.47,005
5TP1_A_5TP1_authP,0.92,001
5TP1_A_5TP1_authP,0.92,002
5TP1_A_5TP1_authP,0.92,003
5TP1_A_5TP1_authP,0.92,004
5TP1_A_5TP1_authP,0.93,005
5TUV_AB_5TUV_C,0.66,001
5TUV_AB_5TUV_C,0.67,002
5TUV_AB_5TUV_C,0.68,003
5TUV_AB_5TUV_C,0.67,004
5TUV_AB_5TUV_C,0.67,005
5TXE_A_5TXE_authC,0.32,001
5TXE_A_5TXE_authC,0.33,002
5TXE_A_5TXE_authC,0.31,003
5TXE_A_5TXE_authC,0.31,004
5TXE_A_5TXE_authC,0.27,005
5UA5_A_5UA5_B,0.86,001
5UA5_A_5UA5_B,0.87,002
5UA5_A_5UA5_B,0.85,003
5UA5_A_5UA5_B,0.85,004
5UA5_A_5UA5_B,0.87,005
5UML_AG_5UML_authC,0.32,001
5UML_AG_5UML_authC,0.32,002
5UML_AG_5UML_authC,0.32,003
5UML_AG_5UML_authC,0.32,004
5UML_AG_5UML_authC,0.32,005
5V1D_A_5V1D_authE,0.18,001
5V1D_A_5V1D_authE,0.17,002
5V1D_A_5V1D_authE,0.21,003
5V1D_A_5V1D_authE,0.2,004
5V1D_A_5V1D_authE,0.21,005
5V1Y_A_5V1Y_E,0.86,001
5V1Y_A_5V1Y_E,0.88,002
5V1Y_A_5V1Y_E,0.86,003
5V1Y_A_5V1Y_E,0.84,004
5V1Y_A_5V1Y_E,0.85,005
5V3N_A_5V3N_B,0.67,001
5V3N_A_5V3N_B,0.59,002
5V3N_A_5V3N_B,0.48,003
5V3N_A_5V3N_B,0.56,004
5V3N_A_5V3N_B,0.54,005
5V8Z_A_5V8Z_B,0.91,001
5V8Z_A_5V8Z_B,0.88,002
5V8Z_A_5V8Z_B,0.84,003
5V8Z_A_5V8Z_B,0.85,004
5V8Z_A_5V8Z_B,0.84,005
5VAP_authB_5VAP_authC,0.86,001
5VAP_authB_5VAP_authC,0.85,002
5VAP_authB_5VAP_authC,0.82,003
5VAP_authB_5VAP_authC,0.83,004
5VAP_authB_5VAP_authC,0.84,005
5VT9_AauthB_5VT9_authC,0.03,001
5VT9_AauthB_5VT9_authC,0.28,002
5VT9_AauthB_5VT9_authC,0.18,003
5VT9_AauthB_5VT9_authC,0.29,004
5VT9_AauthB_5VT9_authC,0.26,005
5VWI_A_5VWI_C,0.71,001
5VWI_A_5VWI_C,0.72,002
5VWI_A_5VWI_C,0.71,003
5VWI_A_5VWI_C,0.72,004
5VWI_A_5VWI_C,0.72,005
5W0V_A_5W0V_C,0.46,001
5W0V_A_5W0V_C,0.56,002
5W0V_A_5W0V_C,0.55,003
5W0V_A_5W0V_C,0.37,004
5W0V_A_5W0V_C,0.48,005
5W6V_A_5W6V_authB,0.76,001
5W6V_A_5W6V_authB,0.74,002
5W6V_A_5W6V_authB,0.75,003
5W6V_A_5W6V_authB,0.74,004
5W6V_A_5W6V_authB,0.74,005
5W7J_AC_5W7J_B,0.07,001
5W7J_AC_5W7J_B,0.23,002
5W7J_AC_5W7J_B,0.06,003
5W7J_AC_5W7J_B,0.16,004
5W7J_AC_5W7J_B,0.22,005
5W93_AC_5W93_D,0.33,001
5W93_AC_5W93_D,0.33,002
5W93_AC_5W93_D,0.32,003
5W93_AC_5W93_D,0.09,004
5W93_AC_5W93_D,0.31,005
5WA1_A_5WA1_B,0.92,001
5WA1_A_5WA1_B,0.91,002
5WA1_A_5WA1_B,0.92,003
5WA1_A_5WA1_B,0.94,004
5WA1_A_5WA1_B,0.93,005
5WA4_AC_5WA4_authM,0.08,001
5WA4_AC_5WA4_authM,0.02,002
5WA4_AC_5WA4_authM,0.03,003
5WA4_AC_5WA4_authM,0.05,004
5WA4_AC_5WA4_authM,0.02,005
5WBJ_A_5WBJ_authT,0.26,001
5WBJ_A_5WBJ_authT,0.65,002
5WBJ_A_5WBJ_authT,0.49,003
5WBJ_A_5WBJ_authT,0.68,004
5WBJ_A_5WBJ_authT,0.75,005
5WKN_AauthB_5WKN_authC,0.08,001
5WKN_AauthB_5WKN_authC,0.07,002
5WKN_AauthB_5WKN_authC,0.04,003
5WKN_AauthB_5WKN_authC,0.16,004
5WKN_AauthB_5WKN_authC,0.26,005
5WN9_authH_5WN9_authA,0.7,001
5WN9_authH_5WN9_authA,0.68,002
5WN9_authH_5WN9_authA,0.64,003
5WN9_authH_5WN9_authA,0.71,004
5WN9_authH_5WN9_authA,0.64,005
5WOS_A_5WOS_B,0.93,001
5WOS_A_5WOS_B,0.92,002
5WOS_A_5WOS_B,0.91,003
5WOS_A_5WOS_B,0.92,004
5WOS_A_5WOS_B,0.92,005
5WQL_D_5WQL_authF,0.03,001
5WQL_D_5WQL_authF,0.05,002
5WQL_D_5WQL_authF,0.04,003
5WQL_D_5WQL_authF,0.03,004
5WQL_D_5WQL_authF,0.03,005
5X8U_A_5X8U_B,0.96,001
5X8U_A_5X8U_B,0.96,002
5X8U_A_5X8U_B,0.96,003
5X8U_A_5X8U_B,0.96,004
5X8U_A_5X8U_B,0.96,005
5XA5_A_5XA5_B,0.77,001
5XA5_A_5XA5_B,0.79,002
5XA5_A_5XA5_B,0.78,003
5XA5_A_5XA5_B,0.79,004
5XA5_A_5XA5_B,0.78,005
5XJL_auth2_5XJL_authM,0.59,001
5XJL_auth2_5XJL_authM,0.56,002
5XJL_auth2_5XJL_authM,0.64,003
5XJL_auth2_5XJL_authM,0.64,004
5XJL_auth2_5XJL_authM,0.61,005
5XLN_A_5XLN_B,0.06,001
5XLN_A_5XLN_B,0.06,002
5XLN_A_5XLN_B,0.06,003
5XLN_A_5XLN_B,0.07,004
5XLN_A_5XLN_B,0.23,005
5XN3_A_5XN3_B,0.46,001
5XN3_A_5XN3_B,0.39,002
5XN3_A_5XN3_B,0.44,003
5XN3_A_5XN3_B,0.4,004
5XN3_A_5XN3_B,0.46,005
5XSQ_A_5XSQ_B,0.78,001
5XSQ_A_5XSQ_B,0.77,002
5XSQ_A_5XSQ_B,0.69,003
5XSQ_A_5XSQ_B,0.29,004
5XSQ_A_5XSQ_B,0.45,005
5XXQ_B_5XXQ_C,0.02,001
5XXQ_B_5XXQ_C,0.02,002
5XXQ_B_5XXQ_C,0.02,003
5XXQ_B_5XXQ_C,0.02,004
5XXQ_B_5XXQ_C,0.02,005
5Y21_AB_5Y21_C,0.34,001
5Y21_AB_5Y21_C,0.35,002
5Y21_AB_5Y21_C,0.31,003
5Y21_AB_5Y21_C,0.36,004
5Y21_AB_5Y21_C,0.35,005
5Y5A_A_5Y5A_B,0.54,001
5Y5A_A_5Y5A_B,0.59,002
5Y5A_A_5Y5A_B,0.75,003
5Y5A_A_5Y5A_B,0.57,004
5Y5A_A_5Y5A_B,0.06,005
5YBU_A_5YBU_B,0.91,001
5YBU_A_5YBU_B,0.9,002
5YBU_A_5YBU_B,0.92,003
5YBU_A_5YBU_B,0.92,004
5YBU_A_5YBU_B,0.72,005
5YC1_CD_5YC1_G,0.24,001
5YC1_CD_5YC1_G,0.43,002
5YC1_CD_5YC1_G,0.01,003
5YC1_CD_5YC1_G,0.01,004
5YC1_CD_5YC1_G,0.05,005
5YCA_A_5YCA_authC,0.72,001
5YCA_A_5YCA_authC,0.72,002
5YCA_A_5YCA_authC,0.72,003
5YCA_A_5YCA_authC,0.73,004
5YCA_A_5YCA_authC,0.71,005
5YGF_A_5YGF_authD,0.17,001
5YGF_A_5YGF_authD,0.14,002
5YGF_A_5YGF_authD,0.18,003
5YGF_A_5YGF_authD,0.12,004
5YGF_A_5YGF_authD,0.12,005
5YKW_A_5YKW_B,0.24,001
5YKW_A_5YKW_B,0.22,002
5YKW_A_5YKW_B,0.24,003
5YKW_A_5YKW_B,0.22,004
5YKW_A_5YKW_B,0.22,005
5Z08_BC_5Z08_D,0.84,001
5Z08_BC_5Z08_D,0.85,002
5Z08_BC_5Z08_D,0.84,003
5Z08_BC_5Z08_D,0.85,004
5Z08_BC_5Z08_D,0.83,005
5Z38_CF_5Z38_E,0.38,001
5Z38_CF_5Z38_E,0.26,002
5Z38_CF_5Z38_E,0.3,003
5Z38_CF_5Z38_E,0.3,004
5Z38_CF_5Z38_E,0.36,005
5ZQG_AB_5ZQG_C,0.02,001
5ZQG_AB_5ZQG_C,0.02,002
5ZQG_AB_5ZQG_C,0.01,003
5ZQG_AB_5ZQG_C,0.01,004
5ZQG_AB_5ZQG_C,0.02,005
5ZVW_A_5ZVW_B,0.56,001
5ZVW_A_5ZVW_B,0.57,002
5ZVW_A_5ZVW_B,0.51,003
5ZVW_A_5ZVW_B,0.57,004
5ZVW_A_5ZVW_B,0.56,005
5ZYS_A_5ZYS_B,0.66,001
5ZYS_A_5ZYS_B,0.62,002
5ZYS_A_5ZYS_B,0.62,003
5ZYS_A_5ZYS_B,0.6,004
5ZYS_A_5ZYS_B,0.64,005
6A2B_A_6A2B_C,0.81,001
6A2B_A_6A2B_C,0.83,002
6A2B_A_6A2B_C,0.8,003
6A2B_A_6A2B_C,0.81,004
6A2B_A_6A2B_C,0.81,005
6A30_A_6A30_authP,0.01,001
6A30_A_6A30_authP,0.01,002
6A30_A_6A30_authP,0.04,003
6A30_A_6A30_authP,0.07,004
6A30_A_6A30_authP,0.03,005
6A6W_A_6A6W_B,0.63,001
6A6W_A_6A6W_B,0.63,002
6A6W_A_6A6W_B,0.6,003
6A6W_A_6A6W_B,0.53,004
6A6W_A_6A6W_B,0.45,005
6AKL_AB_6AKL_C,0.29,001
6AKL_AB_6AKL_C,0.27,002
6AKL_AB_6AKL_C,0.27,003
6AKL_AB_6AKL_C,0.29,004
6AKL_AB_6AKL_C,0.3,005
6B3X_A_6B3X_B,0.66,001
6B3X_A_6B3X_B,0.67,002
6B3X_A_6B3X_B,0.67,003
6B3X_A_6B3X_B,0.67,004
6B3X_A_6B3X_B,0.67,005
6B9H_A_6B9H_B,0.83,001
6B9H_A_6B9H_B,0.83,002
6B9H_A_6B9H_B,0.84,003
6B9H_A_6B9H_B,0.84,004
6B9H_A_6B9H_B,0.85,005
6B9M_AB_6B9M_D,0.05,001
6B9M_AB_6B9M_D,0.05,002
6B9M_AB_6B9M_D,0.06,003
6B9M_AB_6B9M_D,0.08,004
6B9M_AB_6B9M_D,0.09,005
6BCD_A_6BCD_B,0.64,001
6BCD_A_6BCD_B,0.66,002
6BCD_A_6BCD_B,0.64,003
6BCD_A_6BCD_B,0.66,004
6BCD_A_6BCD_B,0.66,005
6BYH_AauthD_6BYH_authE,0.47,001
6BYH_AauthD_6BYH_authE,0.47,002
6BYH_AauthD_6BYH_authE,0.49,003
6BYH_AauthD_6BYH_authE,0.23,004
6BYH_AauthD_6BYH_authE,0.25,005
6CCT_A_6CCT_B,0.82,001
6CCT_A_6CCT_B,0.85,002
6CCT_A_6CCT_B,0.78,003
6CCT_A_6CCT_B,0.74,004
6CCT_A_6CCT_B,0.69,005
6CF6_B_6CF6_C,0.32,001
6CF6_B_6CF6_C,0.29,002
6CF6_B_6CF6_C,0.3,003
6CF6_B_6CF6_C,0.31,004
6CF6_B_6CF6_C,0.24,005
6D3X_AB_6D3X_C,0.34,001
6D3X_AB_6D3X_C,0.3,002
6D3X_AB_6D3X_C,0.28,003
6D3X_AB_6D3X_C,0.26,004
6D3X_AB_6D3X_C,0.12,005
6DMX_authB_6DMX_authA,0.61,001
6DMX_authB_6DMX_authA,0.65,002
6DMX_authB_6DMX_authA,0.67,003
6DMX_authB_6DMX_authA,0.62,004
6DMX_authB_6DMX_authA,0.67,005
6DO5_A_6DO5_C,0.85,001
6DO5_A_6DO5_C,0.82,002
6DO5_A_6DO5_C,0.83,003
6DO5_A_6DO5_C,0.84,004
6DO5_A_6DO5_C,0.83,005
6EX9_A_6EX9_B,0.02,001
6EX9_A_6EX9_B,0.01,002
6EX9_A_6EX9_B,0.01,003
6EX9_A_6EX9_B,0.02,004
6EX9_A_6EX9_B,0.02,005
6F0F_A_6F0F_B,0.26,001
6F0F_A_6F0F_B,0.27,002
6F0F_A_6F0F_B,0.32,003
6F0F_A_6F0F_B,0.3,004
6F0F_A_6F0F_B,0.33,005
6F5E_B_6F5E_C,0.66,001
6F5E_B_6F5E_C,0.65,002
6F5E_B_6F5E_C,0.66,003
6F5E_B_6F5E_C,0.67,004
6F5E_B_6F5E_C,0.65,005
6FBK_A_6FBK_authP,0.93,001
6FBK_A_6FBK_authP,0.8,002
6FBK_A_6FBK_authP,0.93,003
6FBK_A_6FBK_authP,0.92,004
6FBK_A_6FBK_authP,0.9,005
6FBX_A_6FBX_B,0.84,001
6FBX_A_6FBX_B,0.84,002
6FBX_A_6FBX_B,0.84,003
6FBX_A_6FBX_B,0.84,004
6FBX_A_6FBX_B,0.83,005
6FC6_A_6FC6_B,0.95,001
6FC6_A_6FC6_B,0.95,002
6FC6_A_6FC6_B,0.95,003
6FC6_A_6FC6_B,0.95,004
6FC6_A_6FC6_B,0.94,005
6FNZ_BD_6FNZ_E,0.03,001
6FNZ_BD_6FNZ_E,0.03,002
6FNZ_BD_6FNZ_E,0.08,003
6FNZ_BD_6FNZ_E,0.1,004
6FNZ_BD_6FNZ_E,0.04,005
6FQ4_A_6FQ4_B,0.87,001
6FQ4_A_6FQ4_B,0.86,002
6FQ4_A_6FQ4_B,0.88,003
6FQ4_A_6FQ4_B,0.87,004
6FQ4_A_6FQ4_B,0.87,005
6GVL_A_6GVL_B,0.24,001
6GVL_A_6GVL_B,0.05,002
6GVL_A_6GVL_B,0.04,003
6GVL_A_6GVL_B,0.09,004
6GVL_A_6GVL_B,0.05,005
6H41_A_6H41_B,0.04,001
6H41_A_6H41_B,0.04,002
6H41_A_6H41_B,0.04,003
6H41_A_6H41_B,0.04,004
6H41_A_6H41_B,0.07,005
6H7B_AC_6H7B_B,0.35,001
6H7B_AC_6H7B_B,0.35,002
6H7B_AC_6H7B_B,0.34,003
6H7B_AC_6H7B_B,0.36,004
6H7B_AC_6H7B_B,0.07,005
6HL0_A_6HL0_B,0.9,001
6HL0_A_6HL0_B,0.9,002
6HL0_A_6HL0_B,0.89,003
6HL0_A_6HL0_B,0.58,004
6HL0_A_6HL0_B,0.56,005
6HMV_A_6HMV_B,0.59,001
6HMV_A_6HMV_B,0.51,002
6HMV_A_6HMV_B,0.58,003
6HMV_A_6HMV_B,0.57,004
6HMV_A_6HMV_B,0.58,005
6HY2_authX_6HY2_authA,0.26,001
6HY2_authX_6HY2_authA,0.2,002
6HY2_authX_6HY2_authA,0.15,003
6HY2_authX_6HY2_authA,0.18,004
6HY2_authX_6HY2_authA,0.23,005
6I7A_A_6I7A_B,0.23,001
6I7A_A_6I7A_B,0.24,002
6I7A_A_6I7A_B,0.24,003
6I7A_A_6I7A_B,0.24,004
6I7A_A_6I7A_B,0.25,005
6IDX_A_6IDX_authC,0.05,001
6IDX_A_6IDX_authC,0.07,002
6IDX_A_6IDX_authC,0.19,003
6IDX_A_6IDX_authC,0.18,004
6IDX_A_6IDX_authC,0.23,005
6IQJ_AB_6IQJ_C,0.15,001
6IQJ_AB_6IQJ_C,0.15,002
6IQJ_AB_6IQJ_C,0.16,003
6IQJ_AB_6IQJ_C,0.17,004
6IQJ_AB_6IQJ_C,0.18,005
6IUI_B_6IUI_C,0.86,001
6IUI_B_6IUI_C,0.85,002
6IUI_B_6IUI_C,0.85,003
6IUI_B_6IUI_C,0.86,004
6IUI_B_6IUI_C,0.86,005
6IXP_A_6IXP_B,0.02,001
6IXP_A_6IXP_B,0.02,002
6IXP_A_6IXP_B,0.02,003
6IXP_A_6IXP_B,0.02,004
6IXP_A_6IXP_B,0.05,005
6J08_A_6J08_authD,0.74,001
6J08_A_6J08_authD,0.74,002
6J08_A_6J08_authD,0.73,003
6J08_A_6J08_authD,0.75,004
6J08_A_6J08_authD,0.73,005
6J0X_A_6J0X_authE,0.08,001
6J0X_A_6J0X_authE,0.1,002
6J0X_A_6J0X_authE,0.09,003
6J0X_A_6J0X_authE,0.09,004
6J0X_A_6J0X_authE,0.1,005
6J56_A_6J56_authC,0.63,001
6J56_A_6J56_authC,0.71,002
6J56_A_6J56_authC,0.76,003
6J56_A_6J56_authC,0.73,004
6J56_A_6J56_authC,0.63,005
6J69_A_6J69_B,0.62,001
6J69_A_6J69_B,0.09,002
6J69_A_6J69_B,0.09,003
6J69_A_6J69_B,0.09,004
6J69_A_6J69_B,0.09,005
6J8O_B_6J8O_C,0.81,001
6J8O_B_6J8O_C,0.72,002
6J8O_B_6J8O_C,0.79,003
6J8O_B_6J8O_C,0.56,004
6J8O_B_6J8O_C,0.53,005
6J8Y_C_6J8Y_D,0.11,001
6J8Y_C_6J8Y_D,0.12,002
6J8Y_C_6J8Y_D,0.11,003
6J8Y_C_6J8Y_D,0.11,004
6J8Y_C_6J8Y_D,0.12,005
6J9L_AB_6J9L_authE,0.29,001
6J9L_AB_6J9L_authE,0.42,002
6J9L_AB_6J9L_authE,0.41,003
6J9L_AB_6J9L_authE,0.39,004
6J9L_AB_6J9L_authE,0.38,005
6JG9_A_6JG9_authC,0.79,001
6JG9_A_6JG9_authC,0.79,002
6JG9_A_6JG9_authC,0.72,003
6JG9_A_6JG9_authC,0.67,004
6JG9_A_6JG9_authC,0.7,005
6JQ7_A_6JQ7_B,0.92,001
6JQ7_A_6JQ7_B,0.92,002
6JQ7_A_6JQ7_B,0.92,003
6JQ7_A_6JQ7_B,0.91,004
6JQ7_A_6JQ7_B,0.9,005
6JZD_AB_6JZD_C,0.34,001
6JZD_AB_6JZD_C,0.34,002
6JZD_AB_6JZD_C,0.35,003
6JZD_AB_6JZD_C,0.35,004
6JZD_AB_6JZD_C,0.34,005
6JZN_A_6JZN_E,0.64,001
6JZN_A_6JZN_E,0.59,002
6JZN_A_6JZN_E,0.58,003
6JZN_A_6JZN_E,0.53,004
6JZN_A_6JZN_E,0.45,005
6KKG_AB_6KKG_C,0.03,001
6KKG_AB_6KKG_C,0.15,002
6KKG_AB_6KKG_C,0.03,003
6KKG_AB_6KKG_C,0.23,004
6KKG_AB_6KKG_C,0.03,005
6KYU_A_6KYU_C,0.8,001
6KYU_A_6KYU_C,0.8,002
6KYU_A_6KYU_C,0.77,003
6KYU_A_6KYU_C,0.55,004
6KYU_A_6KYU_C,0.48,005
6L8G_B_6L8G_A,0.79,001
6L8G_B_6L8G_A,0.79,002
6L8G_B_6L8G_A,0.8,003
6L8G_B_6L8G_A,0.79,004
6L8G_B_6L8G_A,0.8,005
6LNM_ACE_6LNM_B,0.23,001
6LNM_ACE_6LNM_B,0.22,002
6LNM_ACE_6LNM_B,0.21,003
6LNM_ACE_6LNM_B,0.15,004
6LNM_ACE_6LNM_B,0.02,005
6LPH_A_6LPH_B,0.54,001
6LPH_A_6LPH_B,0.34,002
6LPH_A_6LPH_B,0.33,003
6LPH_A_6LPH_B,0.35,004
6LPH_A_6LPH_B,0.35,005
6LUP_A_6LUP_C,0.71,001
6LUP_A_6LUP_C,0.7,002
6LUP_A_6LUP_C,0.69,003
6LUP_A_6LUP_C,0.73,004
6LUP_A_6LUP_C,0.72,005
6LZ4_AB_6LZ4_C,0.45,001
6LZ4_AB_6LZ4_C,0.41,002
6LZ4_AB_6LZ4_C,0.43,003
6LZ4_AB_6LZ4_C,0.44,004
6LZ4_AB_6LZ4_C,0.43,005
6M64_A_6M64_B,0.8,001
6M64_A_6M64_B,0.71,002
6M64_A_6M64_B,0.72,003
6M64_A_6M64_B,0.03,004
6M64_A_6M64_B,0.56,005
6O09_AK_6O09_B,0.29,001
6O09_AK_6O09_B,0.3,002
6O09_AK_6O09_B,0.3,003
6O09_AK_6O09_B,0.3,004
6O09_AK_6O09_B,0.01,005
6O3W_authAauthB_6O3W_authC,0.12,001
6O3W_authAauthB_6O3W_authC,0.32,002
6O3W_authAauthB_6O3W_authC,0.36,003
6O3W_authAauthB_6O3W_authC,0.13,004
6O3W_authAauthB_6O3W_authC,0.27,005
6OCP_BCDE_6OCP_P,0.09,001
6OCP_BCDE_6OCP_P,0.11,002
6OCP_BCDE_6OCP_P,0.09,003
6OCP_BCDE_6OCP_P,0.28,004
6OCP_BCDE_6OCP_P,0.17,005
6PAG_AD_6PAG_C,0.33,001
6PAG_AD_6PAG_C,0.3,002
6PAG_AD_6PAG_C,0.31,003
6PAG_AD_6PAG_C,0.28,004
6PAG_AD_6PAG_C,0.29,005
6PJA_A_6PJA_B,0.45,001
6PJA_A_6PJA_B,0.43,002
6PJA_A_6PJA_B,0.43,003
6PJA_A_6PJA_B,0.42,004
6PJA_A_6PJA_B,0.27,005
6PPM_AB_6PPM_authE,0.95,001
6PPM_AB_6PPM_authE,0.96,002
6PPM_AB_6PPM_authE,0.91,003
6PPM_AB_6PPM_authE,0.92,004
6PPM_AB_6PPM_authE,0.92,005
6Q0N_A_6Q0N_C,0.81,001
6Q0N_A_6Q0N_C,0.82,002
6Q0N_A_6Q0N_C,0.81,003
6Q0N_A_6Q0N_C,0.82,004
6Q0N_A_6Q0N_C,0.81,005
6QG8_A_6QG8_B,0.81,001
6QG8_A_6QG8_B,0.81,002
6QG8_A_6QG8_B,0.84,003
6QG8_A_6QG8_B,0.81,004
6QG8_A_6QG8_B,0.77,005
6QNX_AB_6QNX_C,0.64,001
6QNX_AB_6QNX_C,0.79,002
6QNX_AB_6QNX_C,0.39,003
6QNX_AB_6QNX_C,0.37,004
6QNX_AB_6QNX_C,0.46,005
6R8I_A_6R8I_B,0.09,001
6R8I_A_6R8I_B,0.11,002
6R8I_A_6R8I_B,0.1,003
6R8I_A_6R8I_B,0.09,004
6R8I_A_6R8I_B,0.11,005
6SAT_AB_6SAT_authP,0.34,001
6SAT_AB_6SAT_authP,0.93,002
6SAT_AB_6SAT_authP,0.34,003
6SAT_AB_6SAT_authP,0.34,004
6SAT_AB_6SAT_authP,0.33,005
6T7Y_A_6T7Y_B,0.91,001
6T7Y_A_6T7Y_B,0.91,002
6T7Y_A_6T7Y_B,0.89,003
6T7Y_A_6T7Y_B,0.88,004
6T7Y_A_6T7Y_B,0.9,005
6TJ1_A_6TJ1_D,0.05,001
6TJ1_A_6TJ1_D,0.07,002
6TJ1_A_6TJ1_D,0.1,003
6TJ1_A_6TJ1_D,0.08,004
6TJ1_A_6TJ1_D,0.07,005
6TNO_AC_6TNO_B,0.06,001
